OperatorName,OfficeLineId,OperatorLineId,ClusterName,FromDate,ToDate,ClusterId,LineType,LineTypeDesc,ClusterSubDesc
אגד,10098,98,מתמז-קריות,01/01/2012,01/01/2200,85,1,עירוני
אגד,10099,99,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10102,102,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10106,106,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10107,107,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10112,112,רשלצ פרברי,01/01/2012,01/01/2200,72,1,עירוני
אגד,10115,115,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10123,123,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10131,131,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10132,132,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10133,133,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10142,142,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10144,144,חולון עירוני ומטרופוליני+תחרות חולון,01/01/2012,01/01/2200,71,3,בינעירוני
אגד,10146,146,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10150,150,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10200,200,חיפה עירוני,01/01/2016,01/01/2200,81,1,עירוני
אגד,10201,201,רחובות פרברי,01/01/2012,01/01/2200,75,1,עירוני
אגד,10202,202,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10204,204,רחובות פרברי,01/01/2012,01/01/2200,75,1,עירוני
אגד,10205,205,חיפה עירוני,01/01/2016,01/01/2200,81,1,עירוני
אגד,10208,208,חיפה עירוני,01/01/2016,01/01/2200,81,1,עירוני
אגד,10210,210,מתמז-קריות,01/01/2016,01/01/2200,85,1,עירוני
אגד,10215,215,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,07/06/2012,01/01/2200,89,3,בינעירוני
אגד,10221,221,חיפה עירוני,01/01/2016,01/01/2200,81,3,בינעירוני
אגד,10226,226,תל אביב-אשקלון,01/01/2012,01/01/2200,76,2,אזורי
אגד,10227,227,תל אביב-אשקלון,01/01/2012,01/01/2200,76,2,אזורי
אגד,10244,244,רחובות פרברי,26/03/2012,01/01/2200,75,3,בינעירוני
אגד,10245,245,חיפה עירוני,01/01/2014,01/01/2200,81,1,עירוני
אגד,10249,249,רחובות פרברי,01/01/2012,01/01/2200,75,1,עירוני
אגד,10260,260,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,3,בינעירוני
אגד,10261,261,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,3,בינעירוני
אגד,10262,262,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,3,בינעירוני
אגד,10263,263,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,3,בינעירוני
אגד,10268,268,רחובות פרברי,23/06/2014,01/01/2200,75,3,בינעירוני
אגד,10273,273,רחובות פרברי,01/01/2012,01/01/2200,75,1,עירוני
אגד,10274,274,רחובות פרברי,01/01/2012,01/01/2200,75,1,עירוני
אגד,10300,300,תל אביב-אשקלון,01/01/2012,01/01/2200,76,3,בינעירוני
אגד,10304,304,תל אביב-אשקלון,26/02/2014,01/01/2200,76,3,בינעירוני
אגד,10310,310,תל אביב-אשקלון,01/01/2012,01/01/2200,76,3,בינעירוני
אגד,10318,318,רחובות פרברי,01/01/2012,01/01/2200,75,3,בינעירוני
אגד,10319,319,רחובות פרברי,01/01/2012,01/01/2200,75,3,בינעירוני
אגד,10321,321,אשכול דרומי,01/01/2012,01/01/2200,102,3,בינעירוני
אגד,10343,343,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,3,בינעירוני
אגד,10384,384,אשכול דרומי,01/01/2012,01/01/2200,102,3,בינעירוני
אגד,10389,389,אשכול דרומי,01/01/2012,01/01/2200,102,3,בינעירוני
אגד,10390,390,אילת עירוני ובינעירוני,01/01/2012,01/01/2200,101,3,בינעירוני
אגד,10391,391,אילת עירוני ובינעירוני,01/07/2012,01/01/2200,101,3,בינעירוני
אגד,10392,392,אשכול דרומי,01/01/2012,01/01/2200,102,3,בינעירוני
אגד,10393,393,אילת עירוני ובינעירוני,01/01/2012,01/01/2200,101,3,בינעירוני
אגד,10397,397,אשכול דרומי,01/01/2012,01/01/2200,102,3,בינעירוני
אגד,10399,399,אילת עירוני ובינעירוני,28/03/2012,01/01/2200,101,3,בינעירוני
אגד,10402,402,ירושלים-ב.ברק קו 402,01/01/2012,01/01/2200,95,3,בינעירוני
אגד,10403,403,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10405,405,ירושלים-תל אביב,01/01/2012,01/01/2200,94,3,בינעירוני
אגד,10406,406,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10407,407,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10421,421,אשכול דרומי,01/01/2012,01/01/2200,102,3,בינעירוני
אגד,10424,424,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10425,425,חולון עירוני ומטרופוליני+תחרות חולון,06/06/2012,01/01/2200,71,1,עירוני
אגד,10426,426,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10430,430,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,3,בינעירוני
אגד,10431,431,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10433,433,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10434,434,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10436,436,אשדוד-אשקלון-ירושלים,01/01/2012,01/01/2200,98,3,בינעירוני
אגד,10437,437,אשדוד-אשקלון-ירושלים,01/01/2012,01/01/2200,98,3,בינעירוני
אגד,10439,439,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10442,442,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10444,444,חיפה-ירושלים-אילת,01/01/2012,01/01/2200,118,3,בינעירוני
אגד,10445,445,חיפה-ירושלים-אילת,08/04/2012,01/01/2200,118,3,בינעירוני
אגד,10446,446,ירושלים-באר שבע,01/01/2012,01/01/2200,104,3,בינעירוני
אגד,10447,447,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10448,448,אשדוד-אשקלון-ירושלים,01/01/2012,01/01/2200,98,3,בינעירוני
אגד,10450,450,אשדוד-אשקלון-ירושלים,01/01/2012,01/01/2200,98,3,בינעירוני
אגד,10451,451,אשדוד-אשקלון-ירושלים,01/01/2012,01/01/2200,98,3,בינעירוני
אגד,10456,456,ירושלים-שפלה,01/01/2012,01/01/2200,96,3,בינעירוני
אגד,10470,470,ירושלים-באר שבע,01/01/2012,01/01/2200,104,3,בינעירוני
אגד,10471,471,ירושלים-תל אביב,01/01/2012,01/01/2200,94,3,בינעירוני
אגד,10480,480,ירושלים-תל אביב,01/01/2012,01/01/2200,94,3,בינעירוני
אגד,10481,481,ירושלים-תל אביב,01/01/2012,01/01/2200,94,3,בינעירוני
אגד,10486,486,חיפה-ירושלים-אילת,01/01/2012,01/01/2200,118,3,בינעירוני
אגד,10487,487,חיפה-ירושלים-אילת,01/01/2012,01/01/2200,118,3,בינעירוני
אגד,10500,500,קריית שמונה-חיפה,01/01/2012,01/01/2200,84,3,בינעירוני
אגד,10505,505,קריית שמונה-חיפה,01/01/2012,01/01/2200,84,3,בינעירוני
אגד,10541,541,תל אביב-גליל עמקים,27/03/2014,01/01/2200,77,3,בינעירוני
אגד,10542,542,תל אביב-גליל עמקים,27/03/2014,01/01/2200,77,3,בינעירוני
אגד,10543,543,תחרות-קווי חרדים,14/02/2017,01/01/2200,112,3,בינעירוני
אגד,10546,546,תחרות-קווי חרדים,20/03/2012,01/01/2200,112,3,בינעירוני
אגד,10547,547,תחרות-קווי חרדים,07/03/2012,01/01/2200,112,3,בינעירוני
אגד,10549,549,תחרות-קווי חרדים,20/03/2012,01/01/2200,112,3,בינעירוני
אגד,10550,550,תחרות-קווי חרדים,10/08/2021,01/01/2200,112,3,בינעירוני
אגד,10552,552,תחרות-קווי חרדים,01/01/2012,01/01/2200,112,3,בינעירוני
אגד,10554,554,תחרות-קווי חרדים,28/03/2012,01/01/2200,112,3,בינעירוני
אגד,10555,555,תחרות-קווי חרדים,07/03/2012,01/01/2200,112,3,בינעירוני
אגד,10556,556,תחרות-קווי חרדים,07/03/2012,01/01/2200,112,3,בינעירוני
אגד,10557,557,תחרות-קווי חרדים,07/03/2012,01/01/2200,112,3,בינעירוני
אגד,10558,558,תחרות-קווי חרדים,07/03/2012,01/01/2200,112,3,בינעירוני
אגד,10560,560,תחרות-קווי חרדים,17/12/2013,01/01/2200,112,3,בינעירוני
אגד,10703,703,תל אביב-חדרה,01/01/2012,01/01/2200,111,3,בינעירוני
אגד,10728,728,ירושלים עירוני,14/11/2012,01/01/2200,91,1,עירוני
אגד,10740,740,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10741,741,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10742,742,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10743,743,ירושלים עירוני,01/01/2017,01/01/2200,91,1,עירוני
אגד,10752,752,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10753,753,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10754,754,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10755,755,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10760,760,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10762,762,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10763,763,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10771,771,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10772,772,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10774,774,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10780,780,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10781,781,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10783,783,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10784,784,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10786,786,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10787,787,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10788,788,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10789,789,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10790,790,אילת עירוני ובינעירוני,05/04/2012,01/01/2200,101,3,בינעירוני
אגד,10791,791,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10792,792,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,10793,793,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10794,794,חיפה עירוני,01/01/2012,01/01/2200,81,2,אזורי
אגד,10795,795,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,10798,798,חיפה עירוני,03/11/2014,01/01/2200,81,2,אזורי
אגד,10800,800,ירושלים עירוני,08/09/2015,01/01/2200,91,1,עירוני
אגד,10802,802,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10803,803,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10805,805,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10806,806,ירושלים עירוני,22/11/2016,01/01/2200,91,1,עירוני
אגד,10807,807,תל אביב-חדרה,20/06/2016,01/01/2200,111,3,בינעירוני
אגד,10810,810,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10812,812,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10813,813,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10814,814,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10815,815,ירושלים עירוני,29/07/2015,01/01/2200,91,1,עירוני
אגד,10816,816,ירושלים עירוני,22/11/2016,01/01/2200,91,1,עירוני
אגד,10817,817,ירושלים עירוני,18/07/2017,01/01/2200,91,1,עירוני
אגד,10821,821,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10825,825,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10826,826,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10832,832,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10834,834,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10836,836,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10840,840,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10843,843,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10845,845,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10846,846,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10847,847,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10848,848,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10852,852,תל אביב-חדרה,01/01/2012,01/01/2200,111,3,בינעירוני
אגד,10853,853,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10870,870,תל אביב-גליל עמקים,01/01/2012,01/01/2200,77,3,בינעירוני
אגד,10880,880,תל אביב-גליל עמקים,14/10/2012,01/01/2200,77,3,בינעירוני
אגד,10900,900,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10902,902,ירושלים עירוני,22/11/2016,01/01/2200,91,1,עירוני
אגד,10903,903,ירושלים עירוני,22/11/2016,01/01/2200,91,1,עירוני
אגד,10904,904,ירושלים עירוני,22/11/2016,01/01/2200,91,1,עירוני
אגד,10905,905,ירושלים עירוני,22/11/2016,01/01/2200,91,1,עירוני
אגד,10909,909,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10910,910,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10921,921,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10930,930,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10940,940,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10942,942,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10947,947,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10950,950,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10951,951,תל אביב-גליל עמקים,10/08/2021,01/01/2200,77,3,בינעירוני
אגד,10952,952,ירושלים צפון-ציר מזרחי,10/08/2021,01/01/2200,97,3,בינעירוני
אגד,10953,953,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10954,954,תל אביב-שרון-חיפה,21/03/2022,01/01/2200,110,3,בינעירוני
אגד,10955,955,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10958,958,חיפה-ירושלים-אילת,01/01/2012,01/01/2200,118,3,בינעירוני
אגד,10959,959,ירושלים צפון-ציר מזרחי,17/08/2014,01/01/2200,97,3,בינעירוני
אגד,10960,960,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10961,961,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10962,962,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10963,963,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10964,964,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10966,966,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10968,968,ירושלים צפון-ציר מזרחי,01/01/2012,01/01/2200,97,3,בינעירוני
אגד,10970,970,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10971,971,תל אביב-שרון-חיפה,03/11/2014,01/01/2200,110,3,בינעירוני
אגד,10972,972,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10973,973,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10974,974,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10975,975,תל אביב-שרון-חיפה,15/06/2014,01/01/2200,110,3,בינעירוני
אגד,10976,976,חיפה-שרון-ירושלים,03/11/2014,01/01/2200,103,3,בינעירוני
אגד,10991,991,חיפה-ירושלים-אילת,01/01/2012,01/01/2200,118,3,בינעירוני
אגד,10993,993,חיפה-ירושלים-אילת,28/03/2012,01/01/2200,118,3,בינעירוני
אגד,10996,996,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10997,997,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,10998,998,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,10999,999,חיפה-שרון-ירושלים,01/01/2012,01/01/2200,103,3,בינעירוני
אגד,11003,3,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11005,5,קריית שמונה עירוני,01/01/2012,01/01/2200,87,1,עירוני
אגד,11008,8,מתמז-קריות,01/01/2012,01/01/2200,85,1,עירוני
אגד,11009,9,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11011,11,מתמז-קריות,01/01/2012,01/01/2200,85,1,עירוני
אגד,11012,12,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11013,13,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11020,20,קריית שמונה עירוני,01/01/2012,01/01/2200,87,2,אזורי
אגד,11024,24,קריית שמונה עירוני,01/01/2012,01/01/2200,87,2,אזורי
אגד,11028,28,חדרה פרברי,01/01/2012,01/01/2200,86,1,עירוני
אגד,11030,30,קריית שמונה עירוני,01/01/2012,01/01/2200,87,2,אזורי
אגד,11032,32,קריית שמונה עירוני,01/01/2012,01/01/2200,87,2,אזורי
אגד,11034,34,קריית שמונה עירוני,01/01/2012,01/01/2200,87,2,אזורי
אגד,11035,35,קריית שמונה עירוני,01/01/2012,01/01/2200,87,2,אזורי
אגד,11036,36,קריית שמונה עירוני,01/01/2012,01/01/2200,87,2,אזורי
אגד,11044,44,חדרה פרברי,18/10/2015,01/01/2200,86,1,עירוני
אגד,11047,47,חדרה פרברי,18/10/2015,01/01/2200,86,1,עירוני
אגד,11056,56,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,3,בינעירוני
אגד,11062,62,חיפה פרברי,01/01/2013,01/01/2200,83,1,עירוני
אגד,11070,70,חיפה פרברי,01/01/2013,01/01/2200,83,1,עירוני
אגד,11077,77,חדרה פרברי,01/09/2015,01/01/2200,86,1,עירוני
אגד,11078,78,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,01/01/2012,01/01/2200,89,2,אזורי
אגד,11080,80,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11081,81,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11084,84,קריית שמונה עירוני,01/01/2012,01/01/2200,87,1,עירוני
אגד,11085,85,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11087,87,מתמז-קריות,21/10/2012,01/01/2200,85,1,עירוני
אגד,11088,88,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11089,89,קריית שמונה עירוני,01/01/2012,01/01/2200,87,1,עירוני
אגד,11090,90,מתמז-קריות,01/01/2012,01/01/2200,85,1,עירוני
אגד,11092,92,מתמז-קריות,01/01/2012,01/01/2200,85,1,עירוני
אגד,11093,93,מתמז-קריות,01/01/2012,01/01/2200,85,1,עירוני
אגד,11094,94,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11095,95,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11096,96,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
אגד,11103,103,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,11136,136,חיפה עירוני,27/06/2013,01/01/2200,81,1,עירוני
אגד,11159,159,רחובות פרברי,01/01/2012,01/01/2200,75,1,עירוני
אגד,11164,164,רחובות פרברי,01/01/2012,01/01/2200,75,1,עירוני
אגד,11205,205,רחובות פרברי,25/05/2014,01/01/2200,75,1,עירוני
אגד,11221,221,רשלצ עירוני,01/01/2012,01/01/2200,73,1,עירוני
אגד,11235,235,קריית שמונה עירוני,01/10/2015,01/01/2200,87,2,אזורי
אגד,11236,236,חיפה עירוני,15/06/2014,01/01/2200,81,1,עירוני
אגד,11270,270,רשלצ פרברי,15/03/2019,01/01/2200,72,3,בינעירוני
אגד,11277,277,רחובות פרברי,12/09/2013,01/01/2200,75,3,בינעירוני
אגד,11301,301,תל אביב-אשקלון,01/01/2012,01/01/2200,76,3,בינעירוני
אגד,11434,434,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,05/11/2015,01/01/2200,89,3,בינעירוני
אגד,11482,482,ירושלים-תל אביב,01/10/2014,01/01/2200,94,3,בינעירוני
אגד,11782,782,ירושלים עירוני,01/10/2015,01/01/2200,91,1,עירוני
אגד,11783,783,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,11784,784,תל אביב-שרון-חיפה,01/01/2012,01/01/2200,110,3,בינעירוני
אגד,11785,785,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,11787,787,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,11790,790,ירושלים עירוני,01/01/2012,01/01/2200,91,1,עירוני
אגד,11791,791,חיפה עירוני,01/01/2012,01/01/2200,81,1,עירוני
